E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_101.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_101.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_101.jpg,0,1,0,30.19015
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_198.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_198.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_198.jpg,0,1,0,30.1903
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_270.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_270.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_270.jpg,0,1,0,30.19028
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_367.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_367.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_367.jpg,0,1,0,30.19028
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_468.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_468.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_468.jpg,0,1,0,30.19059
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_566.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_566.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_566.jpg,0,1,0,30.19026
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_634.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_634.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_634.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_702.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_702.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_702.jpg,0,1,0,30.18975
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_769.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_769.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_769.jpg,0,1,0,30.19033
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_836.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_836.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_836.jpg,0,1,0,30.19031
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_24_903.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_24_903.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_24_903.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_001.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_001.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_001.jpg,-0.25,1,0,30.17475
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_100.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_100.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_100.jpg,-0.5000001,1,0,30.14538
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_205.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_205.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_205.jpg,0,1,0,30.18823
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_273.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_273.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_273.jpg,0,1,0,30.18972
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_371.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_371.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_371.jpg,0,1,0,30.19022
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_444.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_444.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_444.jpg,0,1,0,30.19024
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_543.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_543.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_543.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_612.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_612.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_612.jpg,0,1,0,30.19062
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_684.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_684.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_684.jpg,-0.2,1,0,30.17999
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_754.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_754.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_754.jpg,-0.35,1,0,30.16357
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_821.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_821.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_821.jpg,-0.5500001,1,0,30.13931
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_892.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_892.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_892.jpg,0,1,0,30.18423
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_25_964.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_25_964.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_25_964.jpg,0,1,0,30.18919
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_034.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_034.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_034.jpg,0,1,0,30.19
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_102.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_102.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_102.jpg,0,1,0,30.19023
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_207.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_207.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_207.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_276.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_276.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_276.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_369.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_369.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_369.jpg,0,1,0,30.18991
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_446.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_446.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_446.jpg,0,1,0,30.19032
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_513.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_513.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_513.jpg,0,1,0,30.1903
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_581.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_581.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_581.jpg,0,1,0,30.18974
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_655.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_655.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_655.jpg,-0.05,1,0,30.18974
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_749.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_749.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_749.jpg,-0.3,1,0,30.1692
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_821.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_821.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_821.jpg,0,1,0,30.1891
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_894.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_894.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_894.jpg,0,1,0,30.18918
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_26_993.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_26_993.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_26_993.jpg,0,1,0,30.19016
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_065.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_065.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_065.jpg,0,1,0,30.19028
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_136.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_136.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_136.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_239.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_239.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_239.jpg,0,1,0,30.19033
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_307.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_307.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_307.jpg,0,1,0,30.1903
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_375.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_375.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_375.jpg,-0.15,1,0,30.18407
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_445.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_445.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_445.jpg,-0.35,1,0,30.16352
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_515.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_515.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_515.jpg,-0.5000001,1,0,30.14542
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_582.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_582.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_582.jpg,0,1,0,30.1873
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_651.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_651.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_651.jpg,0,1,0,30.18943
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_719.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_719.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_719.jpg,0,1,0,30.19013
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_791.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_791.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_791.jpg,0,1,0,30.19028
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_860.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_860.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_860.jpg,-0.1,1,0,30.18834
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_932.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_932.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_932.jpg,-0.25,1,0,30.1757
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_27_999.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_27_999.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_27_999.jpg,0,1,0,30.18999
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_071.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_071.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_071.jpg,0,1,0,30.1896
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_170.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_170.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_170.jpg,0,1,0,30.19021
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_248.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_248.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_248.jpg,0,1,0,30.1903
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_316.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_316.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_316.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_387.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_387.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_387.jpg,0,1,0,30.18972
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_486.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_486.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_486.jpg,0,1,0,30.19033
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_555.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_555.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_555.jpg,0,1,0,30.19031
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_626.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_626.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_626.jpg,0,1,0,30.19036
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_699.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_699.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_699.jpg,0,1,0,30.19031
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_769.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_769.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_769.jpg,0,1,0,30.1903
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_843.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_843.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_843.jpg,-0.1,1,0,30.18764
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_911.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_911.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_911.jpg,-0.25,1,0,30.17473
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_28_979.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_28_979.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_28_979.jpg,-0.45,1,0,30.15146
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_079.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_079.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_079.jpg,0,1,0,30.18876
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_152.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_152.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_152.jpg,0,1,0,30.18985
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_221.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_221.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_221.jpg,0,1,0,30.19021
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_293.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_293.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_293.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_364.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_364.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_364.jpg,0,1,0,30.19031
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_435.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_435.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_435.jpg,0,1,0,30.19054
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_510.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_510.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_510.jpg,0,1,0,30.19034
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_579.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_579.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_579.jpg,0,1,0,30.19031
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_653.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_653.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_653.jpg,0,1,0,30.19047
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_752.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_752.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_752.jpg,-0.1,1,0,30.18765
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_824.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_824.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_824.jpg,-0.3,1,0,30.16923
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_896.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_896.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_896.jpg,-0.45,1,0,30.15144
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_29_972.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_29_972.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_29_972.jpg,0,1,0,30.18836
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_075.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_075.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_075.jpg,0,1,0,30.19002
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_145.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_145.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_145.jpg,0,1,0,30.19025
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_220.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_220.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_220.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_292.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_292.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_292.jpg,0,1,0,30.19031
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_361.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_361.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_361.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_434.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_434.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_434.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_513.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_513.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_513.jpg,-0.2,1,0,30.1799
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_581.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_581.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_581.jpg,-0.4,1,0,30.15766
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_653.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_653.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_653.jpg,0,1,0,30.18771
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_723.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_723.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_723.jpg,0,1,0,30.18935
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_797.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_797.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_797.jpg,0,1,0,30.18996
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_872.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_872.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_872.jpg,0,1,0,30.19026
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_30_942.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_30_942.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_30_942.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_011.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_011.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_011.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_080.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_080.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_080.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_152.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_152.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_152.jpg,0,1,0,30.1903
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_222.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_222.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_222.jpg,0,1,0,30.1903
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_293.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_293.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_293.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_363.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_363.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_363.jpg,0,1,0,30.19029
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_434.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_434.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_434.jpg,0,1,0,30.19031
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_503.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_503.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_503.jpg,0,1,0,30.19027
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_576.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_576.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_576.jpg,0,1,0,30.19033
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_644.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_644.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_644.jpg,0,1,0,30.19076
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_713.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_713.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_713.jpg,0,1,0,30.18976
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_785.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_785.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_785.jpg,0,1,0,30.19042
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_851.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_851.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_851.jpg,0,1,0,30.19021
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_923.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_923.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_923.jpg,-0.2,1,0,30.17843
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_31_994.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_31_994.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_31_994.jpg,-0.35,1,0,30.16355
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_32_061.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_32_061.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_32_061.jpg,0,1,0,30.1876
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_32_129.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_32_129.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_32_129.jpg,0,1,0,30.18912
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_32_197.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_32_197.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_32_197.jpg,0,1,0,30.18959
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_32_269.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_32_269.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_32_269.jpg,0,1,0,30.19001
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_32_336.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_32_336.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_32_336.jpg,0,1,0,30.18991
E:\AI\sdcar\data\IMG\center_2017_06_23_08_18_32_437.jpg,E:\AI\sdcar\data\IMG\left_2017_06_23_08_18_32_437.jpg,E:\AI\sdcar\data\IMG\right_2017_06_23_08_18_32_437.jpg,0,1,0,30.19004
